0.03	2.3009	0.0007669666608174642
0.114	11.6784	0.0038928000132242837
0.198	3.7968	0.0012655999660491943
0.366	1.38826	0.00046275333563486733
0.282	1.96832	0.0006561066706975301
0.032625	2.81909	0.0009396966298421224
0.116625	11.8897	0.003963233311971029
0.200625	3.59396	0.001197986682256063
0.368625	1.33954	0.0004465133349100749
0.284625	2.04628	0.0006820933024088542
0.03525	3.82549	0.0012751633326212564
0.11925	10.7591	0.003586366653442383
0.20325	3.42574	0.0011419133345286052
0.37125	1.31849	0.0004394966761271159
0.28725	1.9919	0.0006639666557312012
0.037875	4.74946	0.0015831534067789713
0.121875	10.0418	0.0033472665150960285
0.205875	3.34061	0.0011135366757710774
0.373875	1.28555	0.0004285166660944621
0.289875	1.92001	0.0006400033235549927
0.0405	5.74725	0.001915750026702881
0.1245	9.56363	0.0031878767013549807
0.2085	3.46974	0.0011565799713134765
0.3765	1.31432	0.00043810665607452393
0.2925	1.92866	0.0006428866783777873
0.043125	9.07002	0.003023339907328288
0.127125	9.33955	0.003113183339436849
0.211125	3.28467	0.0010948900381724039
0.379125	1.303	0.0004343333244323731
0.295125	1.85726	0.0006190866629282633
0.04575	8.57153	0.0028571767807006837
0.12975	8.71366	0.0029045534133911133
0.21375	3.12089	0.0010402966340382893
0.29775	1.82237	0.0006074566841125489
0.38175	1.26648	0.00042215998967488606
0.048375	13.595	0.004531666755676269
0.132375	8.67803	0.0028926766713460285
0.216375	3.13266	0.001044219970703125
0.300375	1.80053	0.0006001766522725423
0.384375	1.23376	0.0004112533330917358
0.051	18.7036	0.006234533309936523
0.135	8.16918	0.0027230599721272787
0.219	3.11654	0.0010388466517130535
0.053625	20.2166	0.006738866806030273
0.303	1.82404	0.0006080133517583212
0.387	1.23236	0.0004107866684595744
0.137625	7.70646	0.0025688199996948243
0.221625	2.92391	0.0009746366341908773
0.05625	24.1671	0.008055700302124023
0.305625	1.79393	0.0005979766845703125
0.389625	1.29896	0.0004329866568247477
0.14025	7.61144	0.0025371467272440594
0.058875	26.6719	0.008890633265177408
0.22425	2.90616	0.0009687200387318929
0.30825	1.75525	0.0005850833257039388
0.39225	1.2532	0.00041773335138956707
0.142875	6.95064	0.0023168800671895346
0.0615	29.5673	0.009855766932169597
0.226875	2.92294	0.0009743133385976155
0.310875	1.7147	0.000571566661198934
0.394875	1.23481	0.00041160333156585693
0.1455	6.61036	0.0022034533818562825
0.064125	34.7311	0.011577032725016275
0.2295	2.86073	0.0009535766442616781
0.3135	1.76502	0.0005883400042851766
0.3975	1.17217	0.0003907233476638794
0.148125	6.35071	0.002116903305053711
0.06675	36.7092	0.012236400604248047
0.232125	2.72658	0.0009088599681854248
0.316125	1.72756	0.0005758533477783203
0.400125	1.20002	0.0004000066518783569
0.15075	6.56648	0.0021888267199198404
0.069375	38.7234	0.012907800038655598
0.23475	2.67155	0.0008905166784922282
0.153375	6.01881	0.002006269931793213
0.31875	1.69192	0.000563973347345988
0.40275	1.16231	0.0003874366680781047
0.072	36.8082	0.012269400278727213
0.237375	2.70285	0.0009009500344594319
0.156	5.81592	0.0019386399586995443
0.321375	1.66743	0.00055581001440684
0.405375	1.10693	0.0003689766724904378
0.074625	34.8926	0.011630867004394531
0.24	2.59078	0.0008635933399200439
0.158625	5.50615	0.0018353832562764485
0.324	1.59554	0.0005318466822306315
0.408	1.15245	0.0003841499884923299
0.07725	33.875	0.011291666666666667
0.242625	2.55027	0.0008500900268554688
0.16125	5.37739	0.0017924633026123048
0.326625	1.57441	0.0005248033205668131
0.410625	1.16893	0.0003896433512369792
0.079875	32.9318	0.010977266947428385
0.24525	2.48166	0.0008272199630737305
0.163875	4.88618	0.0016287266413370768
0.0825	29.441	0.009813666661580404
0.32925	1.60785	0.0005359499851862589
0.41325	1.14443	0.0003814766804377238
0.247875	2.56551	0.0008551700115203857
0.1665	5.23896	0.0017463199297587076
0.085125	27.833	0.009277666727701823
0.331875	1.58008	0.000526693344116211
0.415875	1.15534	0.0003851133187611898
0.2505	2.38624	0.000795413335164388
0.169125	4.68877	0.001562923272450765
0.08775	24.676	0.008225333531697592
0.3345	1.54183	0.0005139433145523072
0.4185	1.12394	0.0003746466636657715
