0.03	0.428767	0.0001429223318894704
0.114	0.131818	4.3939332167307536e-05
0.198	0.087159	2.9053000112374622e-05
0.282	0.0697126	2.3237533867359162e-05
0.366	0.058464	1.948799937963486e-05
0.032625	0.399236	0.0001330786645412445
0.116625	0.131307	4.3769001960754395e-05
0.200625	0.0870989	2.9032965501149495e-05
0.284625	0.0700403	2.3346766829490663e-05
0.368625	0.0578822	1.9294066975514095e-05
0.03525	0.378799	0.00012626633048057556
0.11925	0.12775	4.258333146572113e-05
0.20325	0.0848205	2.8273500502109526e-05
0.28725	0.0686189	2.2872967024644216e-05
0.37125	0.0583795	1.945983370145162e-05
0.037875	0.355449	0.00011848299702008565
0.121875	0.125793	4.193099836508433e-05
0.205875	0.0875264	2.9175467789173125e-05
0.289875	0.0673389	2.244629959265391e-05
0.373875	0.057591	1.9196999569733937e-05
0.0405	0.340437	0.00011347899834314982
0.1245	0.122653	4.0884333352247875e-05
0.2085	0.0840595	2.8019833068052927e-05
0.2925	0.0677696	2.2589867313702902e-05
0.3765	0.0577658	1.925526683529218e-05
0.043125	0.317825	0.00010594166318575541
0.127125	0.121108	4.0369334320227304e-05
0.211125	0.0842336	2.8077865640322368e-05
0.295125	0.0674592	2.248640110095342e-05
0.379125	0.0573504	1.9116800278425218e-05
0.04575	0.304777	0.00010159233212471008
0.12975	0.119779	3.992633273204168e-05
0.21375	0.0824346	2.747820069392522e-05
0.29775	0.0674163	2.2472100953261058e-05
0.38175	0.0576429	1.9214299817879995e-05
0.048375	0.286972	9.565732876459757e-05
0.132375	0.117553	3.9184334377447764e-05
0.216375	0.0837952	2.793173243602117e-05
0.300375	0.0664397	2.2146567702293396e-05
0.384375	0.057799	1.9266333431005477e-05
0.051	0.27758	9.252666433652243e-05
0.135	0.115327	3.8442333539326985e-05
0.219	0.0823091	2.7436365683873495e-05
0.303	0.0655674	2.185579886039098e-05
0.387	0.0570042	1.9001399477322898e-05
0.053625	0.258616	8.620533347129822e-05
0.137625	0.113421	3.78070001800855e-05
0.221625	0.0798074	2.6602466901143392e-05
0.305625	0.0660019	2.200063318014145e-05
0.389625	0.0564083	1.8802766998608906e-05
0.05625	0.249053	8.301766713460286e-05
0.14025	0.110817	3.6939000089963274e-05
0.22425	0.0807066	2.6902198791503906e-05
0.30825	0.0651386	2.1712866922219593e-05
0.39225	0.0564435	1.881450042128563e-05
0.058875	0.237924	7.930799822012584e-05
0.142875	0.109752	3.658399979273478e-05
0.226875	0.0804973	2.6832434038321177e-05
0.310875	0.0656538	2.1884600321451823e-05
0.0615	0.226296	7.543199757734934e-05
0.394875	0.0559354	1.8645133823156358e-05
0.1455	0.109124	3.6374665796756744e-05
0.2295	0.0820653	2.735509971777598e-05
0.3135	0.0642925	2.143083264430364e-05
0.064125	0.217678	7.255933185418447e-05
0.3975	0.0556019	1.853396619359652e-05
0.148125	0.106995	3.5665000478426616e-05
0.232125	0.0792691	2.6423034568627675e-05
0.316125	0.0644358	2.1478600800037385e-05
0.06675	0.210385	7.012833158175151e-05
0.400125	0.055657	1.8552333116531373e-05
0.15075	0.107099	3.569966554641724e-05
0.23475	0.0780512	2.601706733306249e-05
0.31875	0.0636301	2.1210032204786935e-05
0.069375	0.202419	6.74729992945989e-05
0.40275	0.053792	1.793066660563151e-05
0.153375	0.104076	3.4691999355951945e-05
0.237375	0.0785933	2.6197766264279682e-05
0.072	0.196306	6.543533504009247e-05
0.321375	0.0638714	2.129046618938446e-05
0.405375	0.0553101	1.8436700105667115e-05
0.156	0.10398	3.465999911228816e-05
0.24	0.0761926	2.5397534171740214e-05
0.074625	0.188694	6.289800008138021e-05
0.324	0.0635744	2.119146784146627e-05
0.408	0.0552032	1.8401066462198892e-05
0.158625	0.101364	3.378800054391225e-05
0.242625	0.0761728	2.539093295733134e-05
0.07725	0.185604	6.186800201733907e-05
0.326625	0.062793	2.0931000510851544e-05
0.410625	0.0534976	1.7832533766825994e-05
0.16125	0.0998566	3.328553338845571e-05
0.24525	0.0759322	2.5310732424259185e-05
0.079875	0.178703	5.956766506036123e-05
0.32925	0.0630432	2.1014399826526643e-05
0.41325	0.0557677	1.858923335870107e-05
0.163875	0.100452	3.34839994708697e-05
0.247875	0.075497	2.5165667136510213e-05
0.0825	0.173327	5.77756663163503e-05
0.331875	0.0619827	2.0660899579524995e-05
0.1665	0.0975814	3.25271338224411e-05
0.415875	0.0538598	1.7953266700108845e-05
0.2505	0.0748115	2.4937167763710024e-05
0.085125	0.169613	5.6537667910257976e-05
0.3345	0.062551	2.0850333074728648e-05
0.169125	0.0982368	3.27455997467041e-05
0.4185	0.0536205	1.7873499542474748e-05
0.253125	0.0749062	2.496873339017232e-05
0.08775	0.162829	5.427633225917816e-05
