0.03	0.666089	0.00022202966610590616
0.114	0.615158	0.00020505267381668092
0.198	0.0771381	2.571270118157069e-05
0.282	0.0137365	4.578833468258381e-06
0.366	0.0704481	2.348270018895467e-05
0.032625	0.666018	0.00022200600306193034
0.116625	0.607383	0.00020246100425720215
0.200625	0.0846756	2.8225200871626537e-05
0.284625	0.0156184	5.206133238971233e-06
0.368625	0.0278785	9.292833507061004e-06
0.03525	0.666009	0.00022200300296147665
0.11925	0.58751	0.0001958366632461548
0.20325	0.0658813	2.1960432330767313e-05
0.28725	0.0451881	1.5062699715296428e-05
0.37125	0.0540211	1.8007033814986546e-05
0.037875	0.665942	0.00022198067108790078
0.121875	0.566716	0.00018890533844629923
0.205875	0.0457701	1.5256700416405995e-05
0.289875	0.0446251	1.4875033249457677e-05
0.373875	0.0148726	4.957533441483974e-06
0.0405	0.665838	0.00022194600105285644
0.1245	0.551083	0.00018369434277216594
0.2085	0.0672043	2.2401432196299235e-05
0.2925	0.0369338	1.2311266114314396e-05
0.3765	-0.000840207	-2.8006899325797955e-07
0.043125	0.665804	0.00022193467617034912
0.127125	0.535169	0.00017838966846466065
0.211125	0.0481857	1.6061899562676747e-05
0.295125	0.0424149	1.4138299971818924e-05
0.379125	0.0400313	1.3343766331672669e-05
0.04575	0.665711	0.00022190366188685098
0.12975	0.48978	0.00016326000293095906
0.21375	0.0300414	1.0013800114393235e-05
0.29775	0.0331946	1.106486717859904e-05
0.048375	0.665643	0.00022188099225362143
0.38175	-0.00270572	-9.01906673486034e-07
0.132375	0.469614	0.00015653799970944722
0.216375	0.0218528	7.284266874194145e-06
0.051	0.665563	0.0002218543291091919
0.300375	-0.0150977	-5.032566686471303e-06
0.384375	0.0234718	7.823933536807696e-06
0.135	0.449863	0.0001499543289343516
0.219	0.0684332	2.2811067601044973e-05
0.053625	0.665449	0.00022181634108225506
0.303	0.0143027	4.767566608885924e-06
0.387	0.010936	3.6453334614634513e-06
0.137625	0.426383	0.00014212766289710998
0.221625	0.0584488	1.948293298482895e-05
0.05625	0.665366	0.00022178866465886435
0.305625	0.0013083	4.3609998344133295e-07
0.14025	0.393481	0.00013116032878557842
0.389625	0.0268769	8.958966781695684e-06
0.058875	0.665278	0.00022175933917363485
0.22425	0.0530399	1.7679966986179353e-05
0.30825	0.01161	3.870000131428242e-06
0.142875	0.354591	0.00011819700400034586
0.39225	0.042432	1.4143999665975571e-05
0.0615	0.665018	0.00022167267402013142
0.226875	0.0414473	1.3815766821304958e-05
0.310875	0.0380576	1.2685866405566533e-05
0.1455	0.322058	0.0001073526640733083
0.394875	0.00180873	6.029099846879642e-07
0.064125	0.664861	0.00022162034114201864
0.2295	0.0606541	2.0218033343553543e-05
0.3135	0.05902	1.967333381374677e-05
0.148125	0.302152	0.00010071733593940735
0.3975	-0.0252338	-8.4112665305535e-06
0.06675	0.664743	0.00022158100207646687
0.232125	0.0368884	1.2296132743358611e-05
0.15075	0.2944	9.813333551088969e-05
0.316125	-0.00479494	-1.5983132955928643e-06
0.069375	0.664527	0.00022150899966557822
0.400125	0.0096583	3.219433439274629e-06
0.23475	0.0405072	1.3502400368452073e-05
0.153375	0.274867	9.162233273188273e-05
0.31875	0.00915265	3.050883300602436e-06
0.072	0.664215	0.00022140500942866007
0.40275	-0.00591443	-1.971476711332798e-06
0.237375	0.034857	1.1619000385204952e-05
0.156	0.253709	8.456966280937195e-05
0.321375	0.0614334	2.0477800319592157e-05
0.074625	0.663815	0.00022127167383829751
0.405375	0.0266722	8.890733122825623e-06
0.24	0.0353772	1.1792400230964025e-05
0.158625	0.216925	7.230833172798156e-05
0.07725	0.663528	0.000221176008383433
0.324	-0.00425676	-1.4189199234048526e-06
0.408	0.0491187	1.637290045619011e-05
0.242625	0.0721706	2.405686676502228e-05
0.16125	0.194927	6.497566898663839e-05
0.079875	0.662918	0.00022097265720367432
