0	0.782886	-809227	0.998333
0.025	0.758368	566374	0.998333
0.05	0.731255	-3.12377e+06	0.998332
0.075	0.700614	678554	0.998332
0.1	0.670791	829996	0.998331
0.125	0.637512	-1.83894e+06	0.998331
0.15	0.603605	-1.66764e+06	0.998331
0.175	0.56409	579964	0.998329
0.2	0.521761	438917	0.998328
0.225	0.471114	400629	0.998322
0.25	0.412355	90790.8	0.998314
0.275	0.346003	-633174	0.998296
0.3	0.252781	117764	0.998152
0.325	0.094213	9863.05	0.996647
0.35	0.04859	2303.42	0.996052
0.375	0.029093	2530.66	0.994865
0.4	0.024759	-3230.45	0.993231
0.425	0.020763	1133.7	0.993977
0.45	0.01988	421.355	0.994927
0.475	0.01883	-1409.86	0.995343
0.5	0.017379	835.548	0.995337
0.525	0.013581	-1786.34	0.995361
0.55	0.0134	-809.138	0.994907
0.575	0.012834	265.904	0.995657
0.6	0.012599	-1302.18	0.994934
0.625	0.012632	97.3288	0.9955
0.65	0.011946	316.902	0.995217
0.675	0.011333	220.346	0.995508
0.7	0.010533	284.676	0.994971
0.725	0.010495	245.369	0.994812
0.75	0.009461	226.145	0.995148
