p	(av_abs_m)	susceptibility	binder cumulant
0.0985714	0.0693552	6.63747	0.0437553
0.205238	0.0426641	2.64834	-0.0057201
0.0772381	0.078623	8.83442	0.00889559
0.119905	0.0605546	5.23996	-0.0101595
0.247905	0.0379714	2.07351	-0.0255986
0.269238	0.0360945	1.87459	0.017907
0.0559048	0.0959003	12.9353	0.0390158
0.183905	0.0460383	2.9905	0.0201234
0.141238	0.0539785	4.03837	0.0226825
0.333238	0.0318975	1.43243	-0.00903473
0.226571	0.0396522	2.26659	-0.0127072
0.311905	0.0336736	1.6362	-0.0137767
0.162571	0.0494054	3.38371	0.0423008
0.292095	0.0339111	1.61892	0.033511
0.0360952	0.124181	20.9826	0.0724038
0.100095	0.0680623	6.64514	0.0236878
0.0787619	0.0773087	8.36705	0.0300682
0.206762	0.0417845	2.54057	-0.00553961
0.121429	0.0588631	4.87242	0.0040284
0.249429	0.0379094	2.11812	-0.0236151
0.0574286	0.0930786	12.107	0.0314465
0.270762	0.0364047	1.89054	-0.0155111
0.185429	0.0457253	2.97435	-0.00329464
0.334762	0.0320866	1.44583	0.0259501
0.228095	0.0402817	2.34608	0.00664278
0.142762	0.0526593	3.91451	0.0182885
0.313429	0.0329632	1.55049	-0.00618171
0.164095	0.0493406	3.48113	-0.0123276
0.293619	0.0343334	1.67164	0.0142344
0.037619	0.121248	19.9124	0.0730943
0.101619	0.0664791	6.07148	0.041441
0.0802857	0.0770324	8.19906	0.0447559
0.208286	0.042901	2.57799	0.0111871
0.122952	0.0594343	5.03766	0.00685573
0.250952	0.0375801	2.01424	0.00421572
0.0589524	0.0910114	11.3409	0.0564259
0.272286	0.0363834	1.89191	0.00221937
0.314952	0.0329552	1.56138	0.0040733
0.186952	0.0462226	3.04784	-0.00249871
0.336286	0.0319317	1.47034	-0.000913208
0.229619	0.0401905	2.27992	0.00370102
0.144286	0.0532114	3.8659	0.0618615
0.165619	0.0478593	3.29833	-0.00137281
0.295143	0.0346257	1.67356	0.0153419
0.0391429	0.117337	17.9734	0.0886901
0.103143	0.0672674	6.2754	0.0319112
0.0818095	0.0769625	8.3548	0.0221
0.124476	0.058519	4.76414	0.0169542
0.20981	0.0419664	2.47203	0.0228513
0.252476	0.0380822	2.04102	0.00708235
0.316476	0.0330098	1.51509	0.00940346
0.0604762	0.0900126	11.3056	0.051371
0.27381	0.0365845	1.90536	-0.0287204
0.188476	0.0455708	2.95414	0.0225999
0.33781	0.0315266	1.42234	-0.0144429
0.231143	0.0404879	2.27565	0.0331723
0.14581	0.0523346	3.91214	0.0029827
0.167143	0.0481103	3.32017	-0.0195046
0.0406667	0.117857	19.1745	0.0479819
0.104667	0.0662618	6.14877	0.0492515
0.0833333	0.0768386	8.27021	0.0406252
0.296667	0.034238	1.6821	0.00756655
0.126	0.0583711	4.82941	0.0297464
0.211333	0.0419734	2.52315	0.00171808
0.254	0.0374485	2.01897	0.0113466
0.318	0.0323732	1.48777	0.000130174
0.062	0.0890012	11.0236	0.0157563
0.19	0.0448764	2.97768	-0.0319777
0.275333	0.0359401	1.83384	-0.0124708
0.232667	0.0400389	2.36084	-0.0373495
0.339333	0.031471	1.38509	0.0268591
0.147333	0.0524158	3.81362	0.0246595
0.168667	0.0480912	3.34265	-0.000674269
0.0421905	0.116311	18.1318	0.0876262
0.10619	0.0659662	6.18134	0.019925
0.0848571	0.0748679	7.95702	0.00389442
0.127524	0.0579145	4.68367	0.0270197
0.255524	0.0372913	1.97196	0.00473014
0.29819	0.033803	1.68561	-0.0157341
0.212857	0.0414487	2.38748	0.0403831
0.319524	0.032354	1.54274	-0.0156856
0.23419	0.0397822	2.24215	0.00804317
0.191524	0.0451316	2.89455	0.00332581
0.276857	0.0353502	1.75297	0.03731
0.0635238	0.0893604	10.9846	0.0592856
0.340857	0.0316278	1.4506	-0.00355793
0.148857	0.0518869	3.85172	-0.0159687
0.17019	0.0483522	3.31202	0.00253507
0.0437143	0.112056	16.9684	0.0772938
0.107714	0.0647407	5.99248	0.00196276
0.086381	0.0735724	7.44668	0.0381736
0.129048	0.0582759	4.79675	0.00449072
0.257048	0.0373456	1.98518	0.0047752
0.321048	0.0326388	1.52151	-0.0140919
0.235714	0.0395889	2.22735	0.00232405
0.193048	0.0445964	2.873	0.00600209
0.214381	0.0413634	2.45827	0.0116597
0.299714	0.0338022	1.63312	-0.00223156
0.278381	0.0359884	1.84939	-0.0118403
0.0650476	0.0886212	11.1335	0.0290816
0.150381	0.0521522	3.73826	0.0281007
0.342381	0.031633	1.42098	0.00221016
0.171714	0.0473866	3.24692	0.00474088
0.0452381	0.110395	16.729	0.0622718
0.109238	0.0650268	5.88252	0.0440337
0.0879048	0.0723041	7.43918	0.0151177
0.130571	0.0569249	4.50591	0.03868
0.258571	0.0377297	2.00992	0.00655109
0.322571	0.0328063	1.54214	-0.0218113
0.194571	0.0449259	2.82103	0.0128387
0.237238	0.0392446	2.19159	-0.0142245
0.279905	0.0350671	1.7436	0.0282857
0.215905	0.0416017	2.40426	0.0248627
0.301238	0.0336542	1.65769	-0.0137145
0.151905	0.0515138	3.79911	0.0165456
0.0665714	0.0860434	10.3299	0.0428739
0.343905	0.0313755	1.38528	0.0124363
0.0467619	0.108756	16.0454	0.0673074
0.173238	0.0473846	3.17551	0.0372518
0.110762	0.0624996	5.50638	0.0426946
0.0894286	0.0731099	7.2608	0.0523736
0.132095	0.0557726	4.60193	-0.0208017
0.260095	0.0376247	1.98704	0.00619442
0.324095	0.0324814	1.56167	-0.0320302
0.196095	0.0440191	2.76933	0.00316794
0.153429	0.0521226	3.83216	0.0287528
0.281429	0.0357639	1.81492	0.0111517
0.238762	0.0395578	2.21225	0.022498
0.217429	0.0418385	2.45777	0.012079
0.0680952	0.0849346	10.0792	0.0404148
0.302762	0.0335518	1.55789	0.00933782
0.345429	0.0309328	1.36259	-0.00390445
0.0482857	0.10441	14.7332	0.0713796
0.112286	0.0623198	5.49975	0.00727109
0.174762	0.0468944	3.14094	0.00861282
0.0909524	0.0702043	6.8315	0.0369792
0.133619	0.0556618	4.46113	0.00410678
0.261619	0.0370927	1.99671	-0.0199376
0.325619	0.0327477	1.48527	0.00608639
0.197619	0.0434628	2.69434	0.0129239
0.154952	0.0513884	3.68517	0.0235633
0.282952	0.0354598	1.75783	0.0121919
0.240286	0.0391042	2.15415	0.0181039
0.218952	0.0406215	2.31757	0.0320059
0.069619	0.083729	9.91119	0.0277452
0.304286	0.0333753	1.53944	0.0257907
0.346952	0.0315062	1.35472	0.025339
0.0498095	0.106434	15.2901	0.0766195
0.11381	0.0614836	5.28214	0.0123533
0.0924762	0.0705431	7.17534	0.025313
0.176286	0.046853	3.13114	-0.0101955
0.135143	0.0554609	4.39762	0.00103959
0.263143	0.0371108	1.94395	-0.0077573
0.327143	0.0321442	1.48307	0.00256936
0.199143	0.0440128	2.73753	0.0327091
0.156476	0.050638	3.5852	0.00937761
0.24181	0.0389056	2.13062	0.025493
0.284476	0.0352106	1.73166	0.0118395
0.0711429	0.0811922	9.38542	0.0201812
0.30581	0.033273	1.62862	-0.0125538
0.220476	0.0406352	2.29851	0.0197079
0.348476	0.0307271	1.34645	0.00563283
0.17781	0.0460292	2.88864	0.0445467
