p	(av_abs_m)	susceptibility	binder cumulant
0.0418519	0.466877	5.35168	0.473708
0.121852	0.291337	3.65482	0.276154
0.0818519	0.367547	4.5718	0.376801
0.161852	0.253777	2.99937	0.217281
0.201852	0.219167	2.3858	0.149466
0.241852	0.196083	1.97442	0.133583
0.321852	0.164607	1.47446	0.0712192
0.0433333	0.473173	5.19126	0.48273
0.123333	0.299443	3.7199	0.290704
0.283333	0.177547	1.65517	0.111304
0.0833333	0.36287	4.54773	0.370645
0.163333	0.248163	2.8921	0.207122
0.203333	0.214873	2.38003	0.148817
0.243333	0.196987	1.98017	0.141231
0.323333	0.16322	1.42532	0.0856196
0.124815	0.292127	3.68756	0.262909
0.0448148	0.4592	5.29752	0.46874
0.284815	0.175227	1.66412	0.0839247
0.0848148	0.360907	4.5968	0.366098
0.164815	0.249	2.86029	0.223952
0.204815	0.215327	2.30348	0.169639
0.244815	0.191917	1.9521	0.101831
0.324815	0.160933	1.37682	0.0870783
0.126296	0.290507	3.70587	0.260768
0.0462963	0.457633	5.20843	0.472271
0.286296	0.176563	1.66681	0.0794458
0.0862963	0.357233	4.48565	0.364767
0.166296	0.244787	2.7296	0.216151
0.206296	0.21954	2.3431	0.172225
0.246296	0.192953	1.89425	0.125678
0.326296	0.16139	1.37675	0.0927852
0.127778	0.29249	3.62929	0.268407
0.0477778	0.458103	5.15909	0.47118
0.0877778	0.349463	4.45729	0.351781
0.287778	0.175957	1.58576	0.127117
0.167778	0.247047	2.90779	0.19809
0.207778	0.213057	2.23693	0.156254
0.247778	0.19151	1.94001	0.114566
0.327778	0.160317	1.38332	0.0818748
0.129259	0.291403	3.5641	0.276955
0.0492593	0.44651	5.11028	0.461596
0.0892593	0.35574	4.532	0.361963
0.289259	0.17513	1.60363	0.126554
0.169259	0.244813	2.87984	0.194312
0.209259	0.211907	2.27257	0.155687
0.249259	0.190333	1.88876	0.111503
0.329259	0.159513	1.39086	0.0767115
0.130741	0.28277	3.57993	0.25367
0.0507407	0.447077	5.19953	0.460127
0.0907407	0.34611	4.3931	0.350248
0.290741	0.17348	1.60943	0.0845302
0.170741	0.237893	2.72114	0.197183
0.210741	0.21295	2.254	0.153799
0.250741	0.189903	1.88579	0.134647
0.330741	0.156953	1.33853	0.0773759
0.132222	0.283683	3.48204	0.262765
0.0522222	0.44459	5.01025	0.460266
0.0922222	0.34679	4.4895	0.341932
0.292222	0.173233	1.61677	0.0836897
0.172222	0.24261	2.81178	0.195488
0.212222	0.212623	2.25081	0.159092
0.252222	0.188537	1.85427	0.117819
0.332222	0.160723	1.41995	0.0627555
0.133704	0.28248	3.4163	0.265995
0.0537037	0.440117	5.28861	0.450491
0.0937037	0.342817	4.31087	0.347389
0.213704	0.20884	2.23247	0.148849
0.293704	0.17292	1.53149	0.116267
0.173704	0.23844	2.66777	0.200979
0.253704	0.189133	1.84155	0.141169
0.135185	0.275233	3.32118	0.246867
0.333704	0.16107	1.38656	0.092854
0.0551852	0.432127	5.10797	0.449718
0.0951852	0.341893	4.22084	0.350394
0.215185	0.211903	2.24785	0.153843
0.175185	0.238183	2.68193	0.190014
0.295185	0.172997	1.58364	0.101436
0.255185	0.187947	1.81043	0.117242
0.136667	0.279027	3.42157	0.253764
0.335185	0.160597	1.36565	0.0952785
0.0966667	0.33994	4.31393	0.337626
0.0566667	0.421443	5.16235	0.432082
0.216667	0.208327	2.20181	0.14114
0.256667	0.1889	1.83643	0.123989
0.176667	0.23503	2.65635	0.193181
0.296667	0.173083	1.61918	0.0862655
0.138148	0.27823	3.40164	0.252607
0.0981481	0.338917	4.29764	0.335491
0.336667	0.158173	1.35945	0.077433
0.218148	0.207013	2.1858	0.142027
0.0581481	0.423333	5.06198	0.437319
0.258148	0.188203	1.87721	0.106719
0.178148	0.23967	2.70652	0.206279
0.298148	0.16842	1.51704	0.0858853
0.13963	0.27314	3.4124	0.237595
0.0996296	0.33916	4.2408	0.340597
0.338148	0.16078	1.36803	0.0898409
0.25963	0.188273	1.80424	0.142037
0.0596296	0.4173	5.13122	0.429568
0.21963	0.20437	2.08706	0.139479
0.17963	0.232293	2.63705	0.183975
0.29963	0.171017	1.53328	0.106841
0.141111	0.26924	3.33989	0.225333
0.101111	0.331493	4.17854	0.328262
0.33963	0.158743	1.38909	0.066635
0.261111	0.186687	1.74844	0.139165
0.0611111	0.418947	5.08141	0.433081
0.221111	0.207117	2.25101	0.122118
0.181111	0.23306	2.59738	0.196187
0.301111	0.166763	1.51823	0.0646335
0.102593	0.328083	4.07826	0.332445
0.142593	0.273317	3.25211	0.254124
0.262593	0.185957	1.80354	0.106802
0.222593	0.206103	2.11124	0.151153
0.0625926	0.415477	5.03265	0.431013
0.341111	0.158433	1.36859	0.0866048
0.182593	0.22994	2.63613	0.159338
0.302593	0.170177	1.55005	0.0800797
0.104074	0.32461	4.08192	0.327384
0.224074	0.204883	2.15738	0.140127
0.144074	0.268997	3.25858	0.238076
0.264074	0.18674	1.81158	0.112782
0.0640741	0.415683	5.05498	0.430029
0.342593	0.15821	1.34241	0.10259
0.184074	0.234167	2.66166	0.178985
0.105556	0.320257	4.04544	0.310644
0.304074	0.168143	1.52495	0.0858317
0.225556	0.201757	2.09426	0.12803
0.145556	0.26745	3.25146	0.228548
0.265556	0.184653	1.80271	0.10975
0.0655556	0.40864	4.92683	0.423218
0.344074	0.158477	1.34047	0.0793359
0.107037	0.31881	4.08297	0.305757
0.185556	0.230427	2.57109	0.180289
0.305556	0.16822	1.52955	0.0777556
0.227037	0.202513	2.13589	0.11251
0.147037	0.266243	3.19026	0.234789
0.267037	0.183507	1.74612	0.126366
0.067037	0.398607	4.92778	0.409909
0.345556	0.155997	1.3138	0.0888751
0.108519	0.315823	3.91349	0.307957
0.187037	0.22821	2.55023	0.175798
0.307037	0.168603	1.51887	0.0869657
0.228519	0.200037	2.13582	0.110201
0.148519	0.2662	3.20057	0.230457
0.268519	0.182023	1.7705	0.0969466
0.0685185	0.39456	4.84753	0.408619
0.347037	0.15629	1.28242	0.102444
0.188519	0.22705	2.51202	0.173343
0.308519	0.17126	1.5334	0.102952
0.348519	0.154987	1.31417	0.0623858
