p	(av_abs_m)	susceptibility	binder cumulant
0.0937037	0.869648	0.418721	0.664879
0.175185	0.566013	14.3861	0.582327
0.0566667	0.918513	0.192437	0.665916
0.295185	0.135948	4.00411	0.0755686
0.253704	0.177595	6.47492	0.124587
0.136667	0.782343	1.91405	0.658439
0.213704	0.290624	13.4172	0.315149
0.335185	0.112874	2.73994	0.0630814
0.0951852	0.866853	0.429296	0.664821
0.176667	0.551089	15.4321	0.570513
0.0581481	0.916926	0.201425	0.665877
0.296667	0.135041	3.99415	0.0620422
0.138148	0.778027	2.01804	0.657687
0.255185	0.180938	6.61042	0.137469
0.215185	0.285853	12.7341	0.315895
0.0966667	0.864791	0.457621	0.664706
0.336667	0.112488	2.75159	0.0741254
0.0596296	0.914423	0.210335	0.665838
0.178148	0.540717	15.2058	0.567154
0.298148	0.133764	3.77463	0.0952935
0.13963	0.772158	2.43836	0.656255
0.256667	0.176476	6.52576	0.124699
0.216667	0.274832	12.5012	0.286251
0.0981481	0.862592	0.474093	0.664613
0.338148	0.111839	2.71867	0.0595442
0.0611111	0.913242	0.214197	0.665824
0.17963	0.526663	16.0253	0.557746
0.141111	0.76838	2.37615	0.656242
0.29963	0.134282	3.88497	0.0661926
0.258148	0.176684	6.31213	0.130433
0.218148	0.269021	12.052	0.286251
0.0996296	0.860257	0.494345	0.664533
0.0625926	0.911679	0.221	0.665793
0.33963	0.111307	2.81324	0.0247525
0.181111	0.511002	16.5893	0.544611
0.142593	0.761659	2.9439	0.654435
0.301111	0.130815	3.88582	0.0441731
0.25963	0.171033	5.94387	0.138867
0.101111	0.857712	0.518049	0.664409
0.21963	0.262905	11.7862	0.279643
0.0640741	0.909031	0.224426	0.665774
0.182593	0.502413	16.6586	0.541179
0.341111	0.110389	2.68761	0.0450327
0.144074	0.756552	3.09636	0.653488
0.302593	0.132312	3.71744	0.0772774
0.261111	0.172027	6.06002	0.127381
0.102593	0.855517	0.528063	0.664349
0.0655556	0.907975	0.232933	0.665737
0.221111	0.262403	11.558	0.277904
0.184074	0.484631	17.4155	0.525566
0.342593	0.109572	2.68297	0.0449345
0.145556	0.752742	2.97196	0.653606
0.304074	0.131317	3.83676	0.0556858
0.262593	0.169615	5.93023	0.124411
0.104074	0.852376	0.56505	0.664179
0.067037	0.906096	0.253841	0.665654
0.222593	0.254818	11.2558	0.259884
0.185556	0.473768	17.1834	0.519821
0.344074	0.109099	2.609	0.0609132
0.147037	0.744326	3.6646	0.651291
0.264074	0.166827	5.77219	0.115763
0.305556	0.129013	3.72299	0.0539858
0.105556	0.850012	0.562442	0.664174
0.0685185	0.903819	0.248497	0.665668
0.224074	0.248161	10.8035	0.250194
0.187037	0.458317	17.2463	0.5076
0.345556	0.109145	2.63046	0.0412771
0.148519	0.740153	3.85601	0.650266
0.265556	0.166431	5.6841	0.129935
0.307037	0.12941	3.62812	0.0586413
0.107037	0.848156	0.564445	0.664176
0.225556	0.243979	10.7231	0.238612
0.188519	0.450899	17.4561	0.501014
0.347037	0.108344	2.56678	0.0605252
0.267037	0.164407	5.59494	0.125448
0.308519	0.128009	3.45919	0.0768592
0.108519	0.845717	0.609568	0.663971
0.227037	0.238996	10.5065	0.22898
0.348519	0.108272	2.59469	0.05029
0.268519	0.162916	5.4716	0.107469
0.228519	0.240277	10.387	0.241462
