p	(av_abs_m)	susceptibility	binder cumulant
0.0388889	0.938623	0.13663	0.664669
0.198889	0.550807	4.94331	0.541435
0.118889	0.826843	0.81243	0.654503
0.238889	0.406273	4.98968	0.42024
0.318889	0.247977	2.8345	0.20284
0.0803704	0.888563	0.317087	0.661797
0.278889	0.308797	3.87471	0.300189
0.16037	0.710013	2.861	0.621433
0.20037	0.545587	5.00836	0.538914
0.0403704	0.938097	0.139938	0.664621
0.12037	0.82363	0.823782	0.653997
0.24037	0.395673	4.7871	0.412249
0.32037	0.244793	2.79821	0.203719
0.0818519	0.8874	0.317591	0.661646
0.28037	0.302797	3.80294	0.289861
0.0418519	0.936023	0.142279	0.664576
0.201852	0.537857	5.08196	0.532097
0.161852	0.703377	2.99679	0.618824
0.121852	0.82095	0.880796	0.653347
0.241852	0.391257	4.95698	0.399741
0.321852	0.245993	2.80091	0.216028
0.0833333	0.883397	0.347706	0.661324
0.281852	0.304193	3.81091	0.292905
0.0433333	0.932997	0.153462	0.664407
0.203333	0.52891	5.00596	0.52955
0.163333	0.699493	3.00267	0.617513
0.123333	0.816423	0.964741	0.652257
0.243333	0.388893	4.88008	0.401474
0.323333	0.24131	2.76596	0.197902
0.0848148	0.882957	0.358466	0.661193
0.0448148	0.932633	0.157467	0.664347
0.204815	0.525847	5.0785	0.526639
0.283333	0.296877	3.64323	0.285664
0.164815	0.69724	2.93766	0.617918
0.124815	0.81392	0.937437	0.652201
0.244815	0.386083	4.7844	0.396712
0.324815	0.242807	2.75167	0.199076
0.0862963	0.880797	0.342863	0.661255
0.0462963	0.93083	0.151131	0.664424
0.206296	0.525393	5.06192	0.524231
0.284815	0.298017	3.70255	0.284273
0.166296	0.689673	3.14914	0.613694
0.126296	0.809627	1.07565	0.65095
0.246296	0.379497	4.75095	0.388291
0.326296	0.238307	2.68178	0.201914
0.0877778	0.878303	0.365945	0.660946
0.0477778	0.929337	0.153783	0.66437
0.207778	0.515883	5.19855	0.517576
0.127778	0.805507	1.1703	0.649573
0.286296	0.28853	3.59868	0.274872
0.167778	0.682623	3.28641	0.610742
0.247778	0.375527	4.72423	0.382509
0.327778	0.238447	2.73279	0.190992
0.0892593	0.876843	0.379357	0.660751
0.0492593	0.9263	0.174418	0.664069
0.209259	0.506313	5.09408	0.510751
0.129259	0.802383	1.09103	0.649667
0.287778	0.287903	3.5608	0.268202
0.169259	0.67227	3.4647	0.606848
0.249259	0.364217	4.62364	0.375603
0.0907407	0.87238	0.395767	0.660405
0.329259	0.234303	2.64027	0.189905
0.0507407	0.92469	0.171807	0.664091
0.210741	0.499647	5.25593	0.5044
0.130741	0.799327	1.16937	0.648971
0.170741	0.671253	3.52755	0.606192
0.289259	0.283307	3.47165	0.264528
0.250741	0.368403	4.81331	0.37369
0.0922222	0.87094	0.449858	0.659984
0.0522222	0.92416	0.176523	0.664018
0.330741	0.236723	2.61941	0.207898
0.212222	0.497273	5.17304	0.50415
0.132222	0.798337	1.20536	0.648629
0.290741	0.28217	3.5035	0.256543
0.172222	0.663183	3.66506	0.602508
0.0937037	0.87039	0.407718	0.660198
0.252222	0.362777	4.6502	0.365239
0.0537037	0.922223	0.182939	0.66392
0.332222	0.228727	2.5748	0.162559
0.213704	0.494833	5.22753	0.500888
0.133704	0.792507	1.36501	0.647039
0.173704	0.66276	3.5846	0.603258
0.292222	0.286277	3.52403	0.267052
0.0951852	0.868597	0.427923	0.659981
0.253704	0.35876	4.50763	0.367879
0.0551852	0.921027	0.180948	0.663928
0.333704	0.231267	2.59551	0.184509
0.215185	0.48762	5.20099	0.497534
0.135185	0.788177	1.40917	0.646058
0.0966667	0.865053	0.429326	0.659828
0.293704	0.283603	3.45004	0.271289
0.255185	0.355563	4.56906	0.358861
0.175185	0.653233	3.83398	0.598376
0.0566667	0.917333	0.198249	0.663673
0.216667	0.48453	5.04298	0.495988
0.335185	0.23617	2.60513	0.207186
0.0981481	0.862913	0.453778	0.65946
0.136667	0.78316	1.47297	0.644857
0.256667	0.351813	4.51252	0.349396
0.295185	0.279183	3.43687	0.255658
0.176667	0.64186	4.057	0.591356
0.0581481	0.91656	0.20055	0.66363
0.218148	0.470907	5.31236	0.479173
0.336667	0.228103	2.57629	0.170406
0.0996296	0.860787	0.480805	0.659063
0.258148	0.350803	4.44152	0.355672
0.138148	0.780737	1.52438	0.643909
0.0596296	0.91613	0.205842	0.663553
0.296667	0.278737	3.39735	0.257205
0.178148	0.639703	4.01874	0.591207
0.21963	0.469247	5.08706	0.481419
0.338148	0.23182	2.58274	0.187741
0.101111	0.857997	0.480819	0.659047
0.25963	0.344453	4.4324	0.344139
0.13963	0.776677	1.54681	0.643569
0.17963	0.632487	4.13738	0.586715
0.298148	0.272127	3.27227	0.244754
0.221111	0.46187	5.22792	0.471571
0.0611111	0.912127	0.226628	0.663253
0.102593	0.85577	0.498071	0.658758
0.261111	0.34107	4.36597	0.344307
0.33963	0.230643	2.58164	0.182647
0.141111	0.775097	1.48007	0.643865
0.222593	0.453433	5.12637	0.466945
0.29963	0.270603	3.24531	0.256241
0.0625926	0.911547	0.218041	0.663356
0.181111	0.629683	4.12811	0.586237
0.104074	0.853657	0.54161	0.658132
0.262593	0.337343	4.28869	0.336913
0.341111	0.22326	2.42795	0.177941
0.142593	0.76872	1.7447	0.640787
0.224074	0.45114	5.23006	0.462119
0.0640741	0.908527	0.23301	0.663151
0.182593	0.619357	4.19805	0.582866
0.301111	0.271183	3.2941	0.248042
0.105556	0.849443	0.573182	0.657806
0.264074	0.33065	4.38661	0.312979
0.342593	0.223143	2.48293	0.164349
0.144074	0.764673	1.83828	0.63934
0.225556	0.44579	5.18888	0.457677
0.0655556	0.908333	0.222469	0.663261
0.302593	0.26505	3.25899	0.226415
0.184074	0.61927	4.22099	0.582101
0.107037	0.8489	0.574986	0.657754
0.265556	0.33065	4.19165	0.330856
0.344074	0.222337	2.37621	0.189774
0.145556	0.759447	1.95157	0.637714
0.067037	0.90516	0.242391	0.662931
0.227037	0.439753	5.11246	0.455932
0.304074	0.26287	3.19276	0.227169
0.185556	0.605597	4.42238	0.575108
0.108519	0.845293	0.685331	0.656831
0.267037	0.327613	4.2108	0.326252
0.345556	0.22143	2.50186	0.15322
0.147037	0.756467	1.94591	0.637193
0.0685185	0.903883	0.258592	0.662787
0.228519	0.43148	5.12929	0.443887
0.187037	0.60225	4.30883	0.574485
0.305556	0.264623	3.12792	0.241555
0.268519	0.327557	4.15371	0.327339
0.347037	0.21971	2.43214	0.147507
0.148519	0.752927	2.02641	0.636355
0.188519	0.599987	4.54191	0.570638
0.307037	0.257203	3.07958	0.217367
0.348519	0.216153	2.3324	0.167089
0.308519	0.25798	3.03351	0.220134
